league,game_date,local_team,local_team_points,visit_team,visit_team_points,player_team,player_name,player_total_points,time,one_point_shots_get,one_point_shots_made,two_point_shots_get,two_point_shots_made,three_point_shots_get,three_point_shots_made,rebouts,assists,fouls,received_fouls
lega,12/11/2017,VL Pesaro,80,Happy Casa Brindisi,75,visit,Donzelli Daniel,18,8,0,1,1,4,2,2,5,0,4,1
lega,12/11/2017,VL Pesaro,80,Happy Casa Brindisi,75,visit,Canavesi Matteo,0,0,0,0,0,0,0,0,0,0,0,0
lega,12/11/2017,VL Pesaro,80,Happy Casa Brindisi,75,visit,Giuri Marco,23,11,0,0,1,4,3,6,4,1,3,2
lega,12/11/2017,VL Pesaro,80,Happy Casa Brindisi,75,visit,Lalanne Cady,21,14,2,2,3,4,2,5,8,0,5,2
lega,03/12/2017,VL Pesaro,74,Openjobmetis Varese,71,local,Omogbo Manuel,30,14,5,6,3,5,1,6,11,0,4,6
lega,03/12/2017,VL Pesaro,74,Openjobmetis Varese,71,local,Ceron Marco,21,8,0,0,1,2,2,4,2,0,3,2
lega,03/12/2017,VL Pesaro,74,Openjobmetis Varese,71,local,Crescenzi Gabriele,0,0,0,0,0,0,0,0,0,0,0,0
lega,03/12/2017,VL Pesaro,74,Openjobmetis Varese,71,local,Mika Eric,31,11,5,6,3,8,0,0,12,1,2,6
lega,03/12/2017,VL Pesaro,74,Openjobmetis Varese,71,local,Moore Dallas,38,22,2,2,1,6,6,12,3,2,1,3
lega,03/12/2017,VL Pesaro,74,Openjobmetis Varese,71,local,Bocconcelli Pietro,0,0,0,0,0,0,0,0,0,0,0,0
lega,03/12/2017,VL Pesaro,74,Openjobmetis Varese,71,local,Ancellotti Andrea,13,3,1,2,1,3,0,1,3,1,2,1
lega,03/12/2017,VL Pesaro,74,Openjobmetis Varese,71,local,Bertone Pablo,33,6,0,0,3,7,0,3,4,4,1,2
lega,03/12/2017,VL Pesaro,74,Openjobmetis Varese,71,local,Kuksiks Rihard,18,6,0,0,0,0,2,7,2,1,0,0
lega,03/12/2017,VL Pesaro,74,Openjobmetis Varese,71,local,Monaldi Diego,16,4,0,2,2,3,0,1,2,0,1,2
lega,03/12/2017,VL Pesaro,74,Openjobmetis Varese,71,local,Serpilli Michele,0,0,0,0,0,0,0,0,0,0,0,0
lega,03/12/2017,VL Pesaro,74,Openjobmetis Varese,71,local,Moretti Edoardo,0,0,0,0,0,0,0,0,0,0,0,0
lega,03/12/2017,VL Pesaro,74,Openjobmetis Varese,71,visit,Avramovic Aleksa,19,9,2,2,2,5,1,2,1,1,1,1
lega,03/12/2017,VL Pesaro,74,Openjobmetis Varese,71,visit,Pelle Norvel,18,4,2,2,1,2,0,0,6,0,2,2
lega,03/12/2017,VL Pesaro,74,Openjobmetis Varese,71,visit,Bergamaschi Marco,0,0,0,0,0,0,0,0,0,0,0,0
lega,03/12/2017,VL Pesaro,74,Openjobmetis Varese,71,visit,Natali Nicola,1,0,0,0,0,0,0,0,0,0,0,0
lega,03/12/2017,VL Pesaro,74,Openjobmetis Varese,71,visit,Okoye Stanley,34,22,4,5,3,7,4,9,8,1,5,3
lega,03/12/2017,VL Pesaro,74,Openjobmetis Varese,71,visit,Seck Omar,0,0,0,0,0,0,0,0,0,0,0,0
lega,03/12/2017,VL Pesaro,74,Openjobmetis Varese,71,visit,Tambone Matteo,12,4,0,0,2,4,0,0,0,0,2,0
lega,03/12/2017,VL Pesaro,74,Openjobmetis Varese,71,visit,Cain Tyler,21,0,0,0,0,0,0,0,6,0,4,3
lega,03/12/2017,VL Pesaro,74,Openjobmetis Varese,71,visit,Ferrero Giancarlo,24,5,1,1,2,4,0,2,1,0,3,2
lega,03/12/2017,VL Pesaro,74,Openjobmetis Varese,71,visit,Wells Cameron,30,13,1,1,6,10,0,2,5,4,1,1
lega,03/12/2017,VL Pesaro,74,Openjobmetis Varese,71,visit,Waller Antabia,27,7,0,0,2,6,1,7,6,2,4,0
lega,03/12/2017,VL Pesaro,74,Openjobmetis Varese,71,visit,Hollis Damian,14,7,0,0,2,3,1,4,5,0,1,1
lega,17/12/2017,VL Pesaro,78,Sidigas Avellino,83,local,Omogbo Manuel,22,4,0,0,2,3,0,0,6,2,4,2
lega,17/12/2017,VL Pesaro,78,Sidigas Avellino,83,local,Ceron Marco,22,11,0,0,4,7,1,3,1,1,1,1
lega,17/12/2017,VL Pesaro,78,Sidigas Avellino,83,local,Crescenzi Gabriele,0,0,0,0,0,0,0,0,0,0,0,0
lega,17/12/2017,VL Pesaro,78,Sidigas Avellino,83,local,Mika Eric,34,16,2,2,7,19,0,0,15,1,4,4
lega,17/12/2017,VL Pesaro,78,Sidigas Avellino,83,local,Moore Dallas,38,18,4,5,4,11,2,5,2,3,2,2
lega,17/12/2017,VL Pesaro,78,Sidigas Avellino,83,local,Bocconcelli Pietro,0,0,0,0,0,0,0,0,0,0,0,0
lega,17/12/2017,VL Pesaro,78,Sidigas Avellino,83,local,Ancellotti Andrea,6,2,0,0,1,3,0,1,2,0,0,1
lega,17/12/2017,VL Pesaro,78,Sidigas Avellino,83,local,Bertone Pablo,33,9,0,2,3,10,1,2,4,1,2,3
lega,17/12/2017,VL Pesaro,78,Sidigas Avellino,83,local,Kuksiks Rihard,30,18,1,2,1,3,5,6,4,0,2,2
lega,17/12/2017,VL Pesaro,78,Sidigas Avellino,83,local,Monaldi Diego,15,0,0,0,0,1,0,1,0,2,3,3
lega,17/12/2017,VL Pesaro,78,Sidigas Avellino,83,local,Serpilli Michele,0,0,0,0,0,0,0,0,0,0,0,0
lega,17/12/2017,VL Pesaro,78,Sidigas Avellino,83,local,Moretti Edoardo,0,0,0,0,0,0,0,0,0,0,0,0
lega,17/12/2017,VL Pesaro,78,Sidigas Avellino,83,visit,Zerini Andrea,11,2,0,0,1,2,0,0,2,0,2,1
lega,17/12/2017,VL Pesaro,78,Sidigas Avellino,83,visit,Fitipaldo Bruno,18,3,1,2,1,1,0,2,0,1,3,2
lega,17/12/2017,VL Pesaro,78,Sidigas Avellino,83,visit,Sabatino Antonino,0,0,0,0,0,0,0,0,0,0,0,0
lega,17/12/2017,VL Pesaro,78,Sidigas Avellino,83,visit,Mavric Emin,0,0,0,0,0,0,0,0,0,0,0,0
lega,17/12/2017,VL Pesaro,78,Sidigas Avellino,83,visit,Leunen Maarten,35,7,0,0,2,4,1,5,10,5,3,0
lega,17/12/2017,VL Pesaro,78,Sidigas Avellino,83,visit,Scrubb Thomas,19,16,4,6,3,4,2,2,5,0,1,3
lega,17/12/2017,VL Pesaro,78,Sidigas Avellino,83,visit,Filloy Ariel,22,13,3,4,2,2,2,9,5,1,2,2
lega,17/12/2017,VL Pesaro,78,Sidigas Avellino,83,visit,D'Ercole Lorenzo,28,3,0,0,0,1,1,1,2,0,1,0
lega,17/12/2017,VL Pesaro,78,Sidigas Avellino,83,visit,Rich Jason,33,25,4,5,6,9,3,4,1,1,3,3
lega,17/12/2017,VL Pesaro,78,Sidigas Avellino,83,visit,Fesenko Kyrylo,13,10,0,0,5,5,0,0,5,3,3,4
lega,17/12/2017,VL Pesaro,78,Sidigas Avellino,83,visit,Ndiaye Hamady,21,4,0,1,2,3,0,0,3,0,1,2
lega,17/12/2017,VL Pesaro,78,Sidigas Avellino,83,visit,Parlato Salvatore,0,0,0,0,0,0,0,0,0,0,0,0
lega,02/01/2018,VL Pesaro,64,EA7 Emporio Armani Milano,78,local,Omogbo Manuel,35,18,4,6,4,8,2,7,10,0,2,5
lega,02/01/2018,VL Pesaro,64,EA7 Emporio Armani Milano,78,local,Ceron Marco,31,6,0,0,0,1,2,6,1,1,3,2
lega,02/01/2018,VL Pesaro,64,EA7 Emporio Armani Milano,78,local,Crescenzi Gabriele,0,0,0,0,0,0,0,0,0,0,0,0
lega,02/01/2018,VL Pesaro,64,EA7 Emporio Armani Milano,78,local,Mika Eric,32,17,5,6,6,15,0,0,5,0,1,5
lega,02/01/2018,VL Pesaro,64,EA7 Emporio Armani Milano,78,local,Moore Dallas,38,15,6,7,3,8,1,5,4,1,1,3
lega,02/01/2018,VL Pesaro,64,EA7 Emporio Armani Milano,78,local,Bocconcelli Pietro,0,0,0,0,0,0,0,0,0,0,0,0
lega,02/01/2018,VL Pesaro,64,EA7 Emporio Armani Milano,78,local,Ancellotti Andrea,11,2,0,0,1,4,0,1,5,0,1,1
lega,02/01/2018,VL Pesaro,64,EA7 Emporio Armani Milano,78,local,Bertone Pablo,14,0,0,0,0,3,0,0,2,1,5,0
lega,02/01/2018,VL Pesaro,64,EA7 Emporio Armani Milano,78,local,Kuksiks Rihard,20,2,0,0,1,1,0,6,4,3,3,0
lega,02/01/2018,VL Pesaro,64,EA7 Emporio Armani Milano,78,local,Monaldi Diego,19,4,2,4,1,1,0,1,0,2,2,3
lega,02/01/2018,VL Pesaro,64,EA7 Emporio Armani Milano,78,local,Serpilli Michele,0,0,0,0,0,0,0,0,0,0,0,0
lega,02/01/2018,VL Pesaro,64,EA7 Emporio Armani Milano,78,local,Morgillo Alessandro,0,0,0,0,0,0,0,0,0,0,0,0
lega,02/01/2018,VL Pesaro,64,EA7 Emporio Armani Milano,78,visit,Goudelock Andrew,16,3,0,0,0,3,1,4,0,0,1,1
lega,02/01/2018,VL Pesaro,64,EA7 Emporio Armani Milano,78,visit,Micov Vladimir,13,2,2,2,0,1,0,3,5,1,0,3
lega,02/01/2018,VL Pesaro,64,EA7 Emporio Armani Milano,78,visit,Vecerina Simone,0,0,0,0,0,0,0,0,0,0,0,0
lega,02/01/2018,VL Pesaro,64,EA7 Emporio Armani Milano,78,visit,Pascolo Davide,13,1,1,2,0,1,0,1,5,0,0,1
lega,02/01/2018,VL Pesaro,64,EA7 Emporio Armani Milano,78,visit,Tarczewski Kaleb,18,14,2,2,6,6,0,0,4,0,4,2
lega,02/01/2018,VL Pesaro,64,EA7 Emporio Armani Milano,78,visit,Cinciarini Andrea,15,9,0,0,3,3,1,1,1,2,2,0
lega,02/01/2018,VL Pesaro,64,EA7 Emporio Armani Milano,78,visit,Cusin Marco,16,4,0,0,2,3,0,0,7,0,3,1
lega,02/01/2018,VL Pesaro,64,EA7 Emporio Armani Milano,78,visit,Abass Abass Awudu,26,8,1,2,2,2,1,2,6,1,1,3
lega,02/01/2018,VL Pesaro,64,EA7 Emporio Armani Milano,78,visit,M'Baye Amath,34,11,4,4,2,4,1,3,7,3,2,2
lega,02/01/2018,VL Pesaro,64,EA7 Emporio Armani Milano,78,visit,Theodore Jordan,25,10,0,0,5,7,0,2,7,5,3,3
lega,02/01/2018,VL Pesaro,64,EA7 Emporio Armani Milano,78,visit,Jerrells Curtis,24,16,2,2,1,3,4,8,2,0,3,2
lega,13/01/2018,VL Pesaro,88,Banco di Sardegna Sassari,85,local,Omogbo Manuel,35,17,5,8,6,7,0,1,9,0,4,5
lega,13/01/2018,VL Pesaro,88,Banco di Sardegna Sassari,85,local,Ceron Marco,25,11,2,2,3,3,1,2,3,1,3,2
lega,13/01/2018,VL Pesaro,88,Banco di Sardegna Sassari,85,local,Mika Eric,25,17,5,6,6,9,0,0,6,2,1,4
lega,13/01/2018,VL Pesaro,88,Banco di Sardegna Sassari,85,local,Moore Dallas,38,13,3,5,5,11,0,3,4,4,0,4
lega,13/01/2018,VL Pesaro,88,Banco di Sardegna Sassari,85,local,Bocconcelli Pietro,0,0,0,0,0,0,0,0,0,0,0,0
lega,13/01/2018,VL Pesaro,88,Banco di Sardegna Sassari,85,local,Ancellotti Andrea,13,5,1,3,2,3,0,1,4,0,1,2
lega,13/01/2018,VL Pesaro,88,Banco di Sardegna Sassari,85,local,Little Mario,26,9,3,5,3,6,0,3,4,3,3,3
lega,13/01/2018,VL Pesaro,88,Banco di Sardegna Sassari,85,local,Bertone Pablo,28,14,1,1,5,7,1,2,0,1,5,4
lega,13/01/2018,VL Pesaro,88,Banco di Sardegna Sassari,85,local,Monaldi Diego,6,2,0,0,1,3,0,0,0,0,0,1
lega,13/01/2018,VL Pesaro,88,Banco di Sardegna Sassari,85,local,Serpilli Michele,4,0,0,0,0,0,0,0,1,0,0,0
lega,13/01/2018,VL Pesaro,88,Banco di Sardegna Sassari,85,visit,Spissu Marco,14,0,0,0,0,2,0,0,2,0,1,0
lega,13/01/2018,VL Pesaro,88,Banco di Sardegna Sassari,85,visit,Casula Simone,0,0,0,0,0,0,0,0,0,0,0,0
lega,13/01/2018,VL Pesaro,88,Banco di Sardegna Sassari,85,visit,Bamforth Scott,34,22,3,4,5,9,3,9,5,4,3,4
lega,13/01/2018,VL Pesaro,88,Banco di Sardegna Sassari,85,visit,Planinic Darko,12,4,0,0,2,4,0,0,6,0,2,1
lega,13/01/2018,VL Pesaro,88,Banco di Sardegna Sassari,85,visit,Devecchi Giacomo,17,3,1,2,1,1,0,1,1,1,5,1
lega,13/01/2018,VL Pesaro,88,Banco di Sardegna Sassari,85,visit,Randolph Levi,12,3,0,0,0,2,1,2,0,1,1,0
lega,13/01/2018,VL Pesaro,88,Banco di Sardegna Sassari,85,visit,Pierre Dyshawn,28,6,2,2,2,5,0,0,2,0,4,2
lega,13/01/2018,VL Pesaro,88,Banco di Sardegna Sassari,85,visit,Jones Shawn,20,8,2,2,3,5,0,0,5,2,5,2
lega,13/01/2018,VL Pesaro,88,Banco di Sardegna Sassari,85,visit,Hatcher William,30,21,3,3,3,5,4,9,4,1,2,7
lega,13/01/2018,VL Pesaro,88,Banco di Sardegna Sassari,85,visit,Polonara Achille,33,18,0,0,3,4,4,7,10,1,2,0
lega,13/01/2018,VL Pesaro,88,Banco di Sardegna Sassari,85,visit,Picarelli Andrea,0,0,0,0,0,0,0,0,0,0,0,0
lega,13/01/2018,VL Pesaro,88,Banco di Sardegna Sassari,85,visit,Tavernari Jonathan,0,0,0,0,0,0,0,0,0,0,0,0
lega,27/01/2018,VL Pesaro ,96,Grissin Bon Reggio Emilia,104,local,Omogbo Manuel,36,15,3,3,3,4,2,3,6,4,4,2
lega,27/01/2018,VL Pesaro ,96,Grissin Bon Reggio Emilia,104,local,Ceron Marco,13,6,2,2,2,3,0,2,0,0,4,1
lega,27/01/2018,VL Pesaro ,96,Grissin Bon Reggio Emilia,104,local,Mika Eric,31,18,8,10,5,9,0,0,5,2,3,5
lega,27/01/2018,VL Pesaro ,96,Grissin Bon Reggio Emilia,104,local,Moore Dallas,40,12,2,2,5,8,0,4,3,2,0,2
lega,27/01/2018,VL Pesaro ,96,Grissin Bon Reggio Emilia,104,local,Bocconcelli Pietro,0,0,0,0,0,0,0,0,0,0,0,0
lega,27/01/2018,VL Pesaro ,96,Grissin Bon Reggio Emilia,104,local,Ancellotti Andrea,11,2,2,2,0,2,0,0,2,3,2,2
lega,27/01/2018,VL Pesaro ,96,Grissin Bon Reggio Emilia,104,local,Little Mario,19,8,0,0,1,3,2,4,4,1,4,0
lega,27/01/2018,VL Pesaro ,96,Grissin Bon Reggio Emilia,104,local,Bertone Pablo,27,18,0,0,6,6,2,4,1,6,3,3
lega,27/01/2018,VL Pesaro ,96,Grissin Bon Reggio Emilia,104,local,Monaldi Diego,23,17,2,2,3,4,3,4,0,2,2,4
lega,27/01/2018,VL Pesaro ,96,Grissin Bon Reggio Emilia,104,local,Serpilli Michele,0,0,0,0,0,0,0,0,0,0,0,0
lega,27/01/2018,VL Pesaro ,96,Grissin Bon Reggio Emilia,104,visit,Mussini Federico,21,18,0,0,3,3,4,5,1,0,3,0
lega,27/01/2018,VL Pesaro ,96,Grissin Bon Reggio Emilia,104,visit,Wright Julian,27,23,7,8,8,12,0,1,4,1,0,6
lega,27/01/2018,VL Pesaro ,96,Grissin Bon Reggio Emilia,104,visit,Bonacini Federico,0,0,0,0,0,0,0,0,0,0,0,0
lega,27/01/2018,VL Pesaro ,96,Grissin Bon Reggio Emilia,104,visit,Candi Leonardo,14,2,0,0,1,1,0,2,1,1,2,0
lega,27/01/2018,VL Pesaro ,96,Grissin Bon Reggio Emilia,104,visit,Della Valle Amedeo,25,7,2,3,1,4,1,3,1,3,0,5
lega,27/01/2018,VL Pesaro ,96,Grissin Bon Reggio Emilia,104,visit,White James,27,13,4,4,3,3,1,3,5,2,3,2
lega,27/01/2018,VL Pesaro ,96,Grissin Bon Reggio Emilia,104,visit,Reynolds Jalen,11,6,0,0,3,4,0,0,1,0,3,0
lega,27/01/2018,VL Pesaro ,96,Grissin Bon Reggio Emilia,104,visit,Markoishvili Manuchar,27,13,0,0,2,6,3,5,9,2,2,3
lega,27/01/2018,VL Pesaro ,96,Grissin Bon Reggio Emilia,104,visit,Cervi Riccardo,16,2,0,0,1,1,0,0,3,0,4,1
lega,27/01/2018,VL Pesaro ,96,Grissin Bon Reggio Emilia,104,visit,Llompart Pedro,32,20,5,6,0,0,5,6,2,4,2,5
lega,11/02/2018,VL Pesaro,90,Fiat Torino,95,local,Omogbo Manuel,28,12,2,4,5,8,0,0,5,1,2,2
lega,11/02/2018,VL Pesaro,90,Fiat Torino,95,local,Ceron Marco,22,5,0,0,1,2,1,4,3,2,2,4
lega,11/02/2018,VL Pesaro,90,Fiat Torino,95,local,Mika Eric,29,17,3,3,7,9,0,0,3,1,2,3
lega,11/02/2018,VL Pesaro,90,Fiat Torino,95,local,Moore Dallas,36,18,1,1,4,6,3,6,4,2,1,3
lega,11/02/2018,VL Pesaro,90,Fiat Torino,95,local,Bocconcelli Pietro,0,0,0,0,0,0,0,0,0,0,0,0
lega,11/02/2018,VL Pesaro,90,Fiat Torino,95,local,Ancellotti Andrea,11,10,0,0,5,5,0,0,1,1,2,0
lega,11/02/2018,VL Pesaro,90,Fiat Torino,95,local,Little Mario,28,16,0,0,5,6,2,6,4,1,4,1
lega,11/02/2018,VL Pesaro,90,Fiat Torino,95,local,Bertone Pablo,20,9,0,0,3,7,1,1,5,1,4,2
